timestamp,frame_id,class_name,confidence,x1,y1,x2,y2,distance,ttc,speed,alert_level
1775792185.5930026,683,cow,0.5904825925827026,193,174,216,218,19.886363636363637,2.3863636363636362,30.0,
1775792185.9567406,687,cow,0.6174560785293579,187,175,212,223,19.057765151515152,2.286931818181818,30.0,
1775792186.051291,688,cow,0.6874797344207764,185,174,211,225,18.424131016042782,2.2108957219251337,30.0,
1775792186.1486862,689,cow,0.6785077452659607,184,174,209,227,17.945456752598123,2.1534548103117745,30.0,
1775792186.2513928,690,cow,0.6087481379508972,181,174,209,230,17.4813654020785,2.0977638482494196,30.0,
1775792186.3463304,691,cow,0.5113373398780823,178,175,207,232,16.574268113402262,1.9889121736082713,30.0,WARNING
