timestamp,frame_id,class_name,confidence,x1,y1,x2,y2,distance,ttc,speed,alert_level
1775755949.7472928,683,cow,0.5904817581176758,193,174,216,218,19.886363636363637,2.3863636363636362,30.0,
1775755950.0381773,687,cow,0.6174549460411072,187,175,212,223,19.057765151515152,2.286931818181818,30.0,
1775755950.115063,688,cow,0.6874789595603943,185,174,211,225,18.424131016042782,2.2108957219251337,30.0,
1775755950.2020462,689,cow,0.6785081028938293,184,174,209,227,17.945456752598123,2.1534548103117745,30.0,
1775755950.2519863,690,cow,0.6087477803230286,181,174,209,230,17.4813654020785,2.0977638482494196,30.0,
1775755950.3532853,691,cow,0.5113360285758972,178,175,207,232,16.574268113402262,1.9889121736082713,30.0,WARNING
